 #please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
RBP	geneID	geneName	geneType	clusterNum	clipExpNum	clipIDnum	HepG2(shRNA)	K562(shRNA)	HepG2(CRIPSR)	K562(CRIPSR)	pancancerNum
ZNF800	ENSG00000133112	TPT1	protein_coding	4	3	9	NA	NA	NA	NA	18
ZNF800	ENSG00000133226	SRRM1	protein_coding	8	4	14	NA	NA	NA	NA	31
ZNF800	ENSG00000133275	CSNK1G2	protein_coding	1	1	1	NA	NA	NA	0.298	13
ZNF800	ENSG00000133422	MORC2	protein_coding	1	1	1	NA	NA	NA	NA	22
ZNF800	ENSG00000134107	BHLHE40	protein_coding	4	1	4	NA	NA	NA	-0.483	25
ZNF800	ENSG00000134294	SLC38A2	protein_coding	11	2	19	NA	NA	NA	NA	30
ZNF800	ENSG00000134308	YWHAQ	protein_coding	1	1	1	NA	NA	NA	NA	24
ZNF800	ENSG00000134318	ROCK2	protein_coding	8	2	12	NA	NA	NA	NA	30
ZNF800	ENSG00000134333	LDHA	protein_coding	4	2	5	NA	NA	NA	NA	13
ZNF800	ENSG00000134363	FST	protein_coding	2	2	3	NA	NA	NA	NA	10
ZNF800	ENSG00000134419	RPS15A	protein_coding	1	1	1	NA	NA	NA	-0.268	26
ZNF800	ENSG00000134532	SOX5	protein_coding	1	1	1	NA	NA	NA	NA	25
ZNF800	ENSG00000134644	PUM1	protein_coding	1	1	1	NA	NA	NA	NA	31
ZNF800	ENSG00000134684	YARS1	protein_coding	1	1	1	NA	NA	NA	NA	10
ZNF800	ENSG00000134744	TUT4	protein_coding	1	1	1	NA	NA	NA	NA	30
ZNF800	ENSG00000134824	FADS2	protein_coding	1	1	1	NA	NA	NA	NA	8
ZNF800	ENSG00000134884	ARGLU1	protein_coding	2	4	8	NA	NA	NA	NA	25
ZNF800	ENSG00000134910	STT3A	protein_coding	1	1	1	NA	NA	NA	NA	22
ZNF800	ENSG00000135048	CEMIP2	protein_coding	2	1	2	NA	NA	NA	NA	29
ZNF800	ENSG00000135372	NAT10	protein_coding	1	1	1	NA	NA	NA	NA	23
ZNF800	ENSG00000135486	HNRNPA1	protein_coding	1	4	4	NA	NA	NA	NA	18
ZNF800	ENSG00000135506	OS9	protein_coding	1	2	2	NA	NA	NA	-0.152	14
ZNF800	ENSG00000135540	NHSL1	protein_coding	1	1	1	NA	NA	NA	NA	24
ZNF800	ENSG00000135679	MDM2	protein_coding	1	1	1	NA	NA	NA	NA	25
ZNF800	ENSG00000135744	AGT	protein_coding	7	2	10	NA	NA	NA	NA	9
ZNF800	ENSG00000135862	LAMC1	protein_coding	2	2	4	NA	NA	NA	NA	23
ZNF800	ENSG00000136068	FLNB	protein_coding	15	2	17	NA	NA	NA	-0.285	20
ZNF800	ENSG00000136156	ITM2B	protein_coding	1	1	1	NA	NA	NA	NA	19
ZNF800	ENSG00000136240	KDELR2	protein_coding	2	2	3	NA	NA	NA	NA	19
ZNF800	ENSG00000136295	TTYH3	protein_coding	2	1	2	NA	NA	NA	NA	19
ZNF800	ENSG00000136450	SRSF1	protein_coding	2	4	7	NA	NA	NA	NA	24
ZNF800	ENSG00000136536	MARCHF7	protein_coding	1	1	1	NA	NA	NA	NA	28
ZNF800	ENSG00000136636	KCTD3	protein_coding	1	1	1	NA	NA	NA	NA	29
ZNF800	ENSG00000136709	WDR33	protein_coding	1	1	1	NA	NA	NA	NA	28
ZNF800	ENSG00000136720	HS6ST1	protein_coding	1	1	1	NA	NA	NA	NA	17
ZNF800	ENSG00000136731	UGGT1	protein_coding	1	1	1	NA	NA	NA	-0.182	26
ZNF800	ENSG00000136810	TXN	protein_coding	1	1	1	NA	NA	NA	NA	24
ZNF800	ENSG00000136861	CDK5RAP2	protein_coding	1	1	1	NA	NA	NA	NA	22
ZNF800	ENSG00000136929	HEMGN	protein_coding	2	2	5	NA	NA	NA	0.580	14
ZNF800	ENSG00000136938	ANP32B	protein_coding	4	4	11	NA	NA	NA	NA	14
ZNF800	ENSG00000136942	RPL35	protein_coding	2	4	6	NA	NA	NA	NA	31
ZNF800	ENSG00000136997	MYC	protein_coding	1	3	3	NA	NA	NA	NA	22
ZNF800	ENSG00000137154	RPS6	protein_coding	3	4	11	NA	NA	NA	-0.403	24
ZNF800	ENSG00000137193	PIM1	protein_coding	3	1	3	NA	NA	NA	NA	8
ZNF800	ENSG00000137198	GMPR	protein_coding	1	2	3	NA	NA	NA	NA	14
ZNF800	ENSG00000137309	HMGA1	protein_coding	1	1	1	NA	NA	NA	NA	16
ZNF800	ENSG00000137504	CREBZF	protein_coding	1	1	1	NA	NA	NA	NA	31
ZNF800	ENSG00000137571	SLCO5A1	protein_coding	1	4	4	NA	NA	NA	NA	15
ZNF800	ENSG00000137642	SORL1	protein_coding	7	1	7	NA	NA	NA	NA	29
ZNF800	ENSG00000137693	YAP1	protein_coding	1	1	1	NA	NA	NA	NA	27
ZNF800	ENSG00000137710	RDX	protein_coding	1	1	1	NA	NA	NA	0.275	30
ZNF800	ENSG00000137804	NUSAP1	protein_coding	1	1	1	NA	NA	NA	NA	20
ZNF800	ENSG00000137818	RPLP1	protein_coding	2	2	3	NA	NA	NA	NA	26
ZNF800	ENSG00000137955	RABGGTB	protein_coding	3	2	5	NA	NA	NA	-0.180	21
ZNF800	ENSG00000138074	SLC5A6	protein_coding	1	1	1	NA	NA	NA	-0.323	17
ZNF800	ENSG00000138085	ATRAID	protein_coding	1	1	1	NA	NA	NA	NA	24
ZNF800	ENSG00000138095	LRPPRC	protein_coding	3	2	4	NA	NA	NA	NA	30
ZNF800	ENSG00000138207	RBP4	protein_coding	2	2	6	NA	NA	NA	NA	17
ZNF800	ENSG00000138326	RPS24	protein_coding	3	4	11	NA	NA	NA	NA	28
ZNF800	ENSG00000138385	SSB	protein_coding	3	3	4	NA	NA	NA	0.348	22
ZNF800	ENSG00000138398	PPIG	protein_coding	1	1	1	NA	NA	NA	0.299	30
ZNF800	ENSG00000138413	IDH1	protein_coding	2	1	2	NA	NA	NA	NA	25
ZNF800	ENSG00000138439	FAM117B	protein_coding	1	1	1	NA	NA	NA	NA	26
ZNF800	ENSG00000138640	FAM13A	protein_coding	2	1	2	NA	NA	NA	NA	29
ZNF800	ENSG00000138668	HNRNPD	protein_coding	2	3	5	NA	NA	NA	NA	18
ZNF800	ENSG00000138674	SEC31A	protein_coding	8	2	8	NA	NA	NA	NA	29
ZNF800	ENSG00000138756	BMP2K	protein_coding	1	2	2	NA	NA	NA	NA	32
ZNF800	ENSG00000138834	MAPK8IP3	protein_coding	2	2	2	NA	NA	NA	NA	18
ZNF800	ENSG00000139154	AEBP2	protein_coding	1	1	1	NA	NA	NA	NA	28
ZNF800	ENSG00000139292	LGR5	protein_coding	1	1	1	NA	NA	NA	NA	16
ZNF800	ENSG00000139613	SMARCC2	protein_coding	1	1	1	NA	NA	NA	NA	28
ZNF800	ENSG00000139644	TMBIM6	protein_coding	1	2	2	NA	NA	NA	NA	25
ZNF800	ENSG00000139746	RBM26	protein_coding	2	1	2	NA	NA	NA	NA	27
ZNF800	ENSG00000139793	MBNL2	protein_coding	1	1	1	NA	NA	NA	NA	27
ZNF800	ENSG00000139842	CUL4A	protein_coding	1	1	1	NA	NA	NA	NA	28
ZNF800	ENSG00000139921	TMX1	protein_coding	1	1	1	NA	NA	NA	NA	30
ZNF800	ENSG00000140264	SERF2	protein_coding	2	2	3	NA	NA	NA	-0.134	32
ZNF800	ENSG00000140319	SRP14	protein_coding	1	1	1	NA	NA	NA	0.243	21
ZNF800	ENSG00000140350	ANP32A	protein_coding	1	3	3	NA	NA	NA	-0.132	13
ZNF800	ENSG00000140416	TPM1	protein_coding	1	1	1	NA	NA	NA	NA	18
ZNF800	ENSG00000140443	IGF1R	protein_coding	1	1	1	NA	NA	NA	NA	26
ZNF800	ENSG00000140479	PCSK6	protein_coding	1	2	2	NA	NA	NA	NA	18
ZNF800	ENSG00000140650	PMM2	protein_coding	1	1	1	NA	NA	NA	NA	31
ZNF800	ENSG00000140740	UQCRC2	protein_coding	1	1	1	NA	NA	NA	NA	17
ZNF800	ENSG00000140807	NKD1	protein_coding	3	1	3	NA	NA	NA	NA	17
ZNF800	ENSG00000140829	DHX38	protein_coding	1	1	1	NA	NA	NA	-0.194	25
ZNF800	ENSG00000140836	ZFHX3	protein_coding	1	1	1	NA	NA	NA	NA	27
ZNF800	ENSG00000140941	MAP1LC3B	protein_coding	1	1	1	NA	NA	NA	NA	20
ZNF800	ENSG00000140988	RPS2	protein_coding	1	1	1	NA	NA	NA	NA	29
ZNF800	ENSG00000141002	TCF25	protein_coding	3	2	5	NA	NA	NA	NA	19
ZNF800	ENSG00000141027	NCOR1	protein_coding	1	4	4	NA	NA	NA	NA	32
ZNF800	ENSG00000141101	NOB1	protein_coding	1	1	1	NA	NA	NA	NA	11
ZNF800	ENSG00000141367	CLTC	protein_coding	3	1	3	NA	NA	NA	NA	31
ZNF800	ENSG00000141401	IMPA2	protein_coding	1	1	1	NA	NA	NA	NA	13
ZNF800	ENSG00000141456	PELP1	protein_coding	1	3	3	NA	NA	NA	NA	23
ZNF800	ENSG00000141458	NPC1	protein_coding	1	1	1	NA	NA	NA	NA	26
ZNF800	ENSG00000141485	SLC13A5	protein_coding	1	1	1	NA	NA	NA	NA	8
ZNF800	ENSG00000141503	MINK1	protein_coding	3	2	3	NA	NA	NA	-0.187	25
ZNF800	ENSG00000141505	ASGR1	protein_coding	5	2	8	NA	NA	NA	NA	22
ZNF800	ENSG00000141522	ARHGDIA	protein_coding	1	1	1	NA	NA	NA	NA	21
ZNF800	ENSG00000141524	TMC6	protein_coding	1	1	1	NA	NA	NA	NA	15
ZNF800	ENSG00000141526	SLC16A3	protein_coding	2	2	3	NA	NA	NA	NA	18
ZNF800	ENSG00000141551	CSNK1D	protein_coding	3	2	3	NA	NA	NA	NA	24
ZNF800	ENSG00000141562	NARF	protein_coding	2	1	2	NA	NA	NA	NA	26
ZNF800	ENSG00000141582	CBX4	protein_coding	2	2	2	NA	NA	NA	NA	14
ZNF800	ENSG00000141664	ZCCHC2	protein_coding	1	1	1	NA	NA	NA	NA	31
ZNF800	ENSG00000141696	P3H4	protein_coding	1	1	1	NA	NA	NA	NA	22
ZNF800	ENSG00000141736	ERBB2	protein_coding	1	2	2	NA	NA	NA	NA	13
ZNF800	ENSG00000141756	FKBP10	protein_coding	3	2	5	NA	NA	NA	NA	15
ZNF800	ENSG00000141858	SAMD1	protein_coding	2	4	5	NA	NA	NA	NA	24
ZNF800	ENSG00000141867	BRD4	protein_coding	3	4	5	NA	NA	NA	NA	23
ZNF800	ENSG00000141905	NFIC	protein_coding	1	2	2	NA	NA	NA	NA	17
ZNF800	ENSG00000141959	PFKL	protein_coding	1	1	1	NA	NA	NA	NA	21
ZNF800	ENSG00000142192	APP	protein_coding	5	2	5	NA	NA	NA	NA	22
ZNF800	ENSG00000142396	ERVK3-1	protein_coding	1	1	1	NA	NA	NA	NA	26
ZNF800	ENSG00000142534	RPS11	protein_coding	3	4	10	NA	NA	NA	-0.276	28
ZNF800	ENSG00000142541	RPL13A	protein_coding	5	3	10	NA	NA	NA	NA	26
ZNF800	ENSG00000142599	RERE	protein_coding	3	2	4	NA	NA	NA	NA	24
ZNF800	ENSG00000142676	RPL11	protein_coding	2	4	5	NA	NA	NA	NA	27
ZNF800	ENSG00000142864	SERBP1	protein_coding	4	3	8	NA	NA	NA	NA	23
ZNF800	ENSG00000142910	TINAGL1	protein_coding	1	1	1	NA	NA	NA	NA	14
ZNF800	ENSG00000142937	RPS8	protein_coding	4	4	11	NA	NA	NA	-0.414	25
ZNF800	ENSG00000142949	PTPRF	protein_coding	1	1	1	NA	NA	NA	NA	21
ZNF800	ENSG00000143153	ATP1B1	protein_coding	5	2	8	NA	NA	NA	NA	19
ZNF800	ENSG00000143321	HDGF	protein_coding	1	1	1	NA	NA	NA	NA	11
ZNF800	ENSG00000143382	ADAMTSL4	protein_coding	1	1	1	NA	NA	NA	0.167	15
ZNF800	ENSG00000143401	ANP32E	protein_coding	1	2	2	NA	NA	NA	NA	25
ZNF800	ENSG00000143418	CERS2	protein_coding	1	2	2	NA	NA	NA	NA	24
ZNF800	ENSG00000143549	TPM3	protein_coding	2	3	3	NA	NA	NA	NA	22
ZNF800	ENSG00000143621	ILF2	protein_coding	1	1	1	NA	NA	NA	-0.136	15
ZNF800	ENSG00000143870	PDIA6	protein_coding	8	2	13	NA	NA	NA	NA	25
ZNF800	ENSG00000143924	EML4	protein_coding	18	2	21	NA	NA	NA	NA	27
ZNF800	ENSG00000143933	CALM2	protein_coding	1	1	1	NA	NA	NA	-0.207	14
ZNF800	ENSG00000143947	RPS27A	protein_coding	1	2	2	NA	NA	NA	-0.355	25
ZNF800	ENSG00000143952	VPS54	protein_coding	1	1	1	NA	NA	NA	NA	30
ZNF800	ENSG00000144028	SNRNP200	protein_coding	1	1	1	NA	NA	NA	-0.225	25
ZNF800	ENSG00000144136	SLC20A1	protein_coding	1	2	2	NA	NA	NA	-0.209	17
ZNF800	ENSG00000144224	UBXN4	protein_coding	1	1	1	NA	NA	NA	NA	32
ZNF800	ENSG00000144354	CDCA7	protein_coding	1	1	1	NA	NA	NA	NA	24
ZNF800	ENSG00000144381	HSPD1	protein_coding	8	2	11	NA	NA	NA	-0.215	19
ZNF800	ENSG00000144579	CTDSP1	protein_coding	1	1	1	NA	NA	NA	-0.379	19
ZNF800	ENSG00000144674	GOLGA4	protein_coding	4	3	5	NA	NA	NA	0.274	32
ZNF800	ENSG00000144713	RPL32	protein_coding	3	4	10	NA	NA	NA	-0.407	27
ZNF800	ENSG00000145050	MANF	protein_coding	4	1	4	NA	NA	NA	NA	21
ZNF800	ENSG00000145191	EIF2B5	protein_coding	1	1	1	NA	NA	NA	NA	17
ZNF800	ENSG00000145192	AHSG	protein_coding	7	2	14	NA	NA	NA	NA	15
ZNF800	ENSG00000145425	RPS3A	protein_coding	1	1	1	NA	NA	NA	NA	21
ZNF800	ENSG00000145592	RPL37	protein_coding	2	4	5	NA	NA	NA	-0.288	26
ZNF800	ENSG00000145703	IQGAP2	protein_coding	2	1	2	NA	NA	NA	0.543	28
ZNF800	ENSG00000146038	DCDC2	protein_coding	1	2	2	NA	NA	NA	NA	16
ZNF800	ENSG00000146376	ARHGAP18	protein_coding	1	1	1	NA	NA	NA	NA	29
ZNF800	ENSG00000146433	TMEM181	protein_coding	1	1	1	NA	NA	NA	NA	30
ZNF800	ENSG00000146674	IGFBP3	protein_coding	3	1	3	NA	NA	NA	NA	10
ZNF800	ENSG00000146678	IGFBP1	protein_coding	4	2	14	NA	NA	NA	NA	10
ZNF800	ENSG00000146830	GIGYF1	protein_coding	1	3	3	NA	NA	NA	NA	20
ZNF800	ENSG00000147065	MSN	protein_coding	2	2	3	NA	NA	NA	NA	23
ZNF800	ENSG00000147133	TAF1	protein_coding	2	2	2	NA	NA	NA	NA	32
ZNF800	ENSG00000147140	NONO	protein_coding	6	4	8	NA	NA	NA	NA	22
ZNF800	ENSG00000147162	OGT	protein_coding	2	2	2	NA	NA	NA	NA	31
ZNF800	ENSG00000147255	IGSF1	protein_coding	1	1	1	NA	NA	NA	NA	10
ZNF800	ENSG00000147257	GPC3	protein_coding	9	2	20	NA	NA	NA	NA	10
ZNF800	ENSG00000147274	RBMX	protein_coding	1	1	2	NA	NA	NA	0.166	27
ZNF800	ENSG00000147454	SLC25A37	protein_coding	3	1	3	NA	NA	NA	NA	12
ZNF800	ENSG00000147459	DOCK5	protein_coding	2	1	2	NA	NA	NA	NA	28
ZNF800	ENSG00000147526	TACC1	protein_coding	1	1	1	NA	NA	NA	NA	28
ZNF800	ENSG00000147604	RPL7	protein_coding	1	1	1	NA	NA	NA	NA	23
ZNF800	ENSG00000147872	PLIN2	protein_coding	2	2	2	NA	NA	NA	NA	9
ZNF800	ENSG00000148180	GSN	protein_coding	3	2	5	NA	NA	NA	NA	18
ZNF800	ENSG00000148229	POLE3	protein_coding	1	1	1	NA	NA	NA	0.360	24
ZNF800	ENSG00000148248	SURF4	protein_coding	1	1	1	NA	NA	NA	NA	19
ZNF800	ENSG00000148303	RPL7A	protein_coding	3	4	10	NA	NA	NA	-0.352	25
ZNF800	ENSG00000148337	CIZ1	protein_coding	3	2	3	NA	NA	NA	NA	23
ZNF800	ENSG00000148672	GLUD1	protein_coding	2	2	2	NA	NA	NA	-0.186	24
ZNF800	ENSG00000148773	MKI67	protein_coding	1	1	1	NA	NA	NA	0.188	19
ZNF800	ENSG00000148814	LRRC27	protein_coding	1	2	2	NA	NA	NA	NA	13
ZNF800	ENSG00000149136	SSRP1	protein_coding	1	2	2	NA	NA	NA	NA	23
ZNF800	ENSG00000149273	RPS3	protein_coding	2	3	4	NA	NA	NA	NA	25
ZNF800	ENSG00000149311	ATM	protein_coding	1	1	1	NA	NA	NA	0.215	31
ZNF800	ENSG00000149428	HYOU1	protein_coding	3	1	3	NA	NA	NA	NA	26
ZNF800	ENSG00000149503	INCENP	protein_coding	2	2	3	NA	NA	NA	NA	27
ZNF800	ENSG00000149657	LSM14B	protein_coding	1	1	1	NA	NA	NA	NA	19
ZNF800	ENSG00000149806	FAU	protein_coding	2	2	3	NA	NA	NA	-0.280	31
ZNF800	ENSG00000149925	ALDOA	protein_coding	5	4	16	NA	NA	NA	NA	24
ZNF800	ENSG00000149948	HMGA2	protein_coding	1	1	1	NA	NA	NA	NA	14
ZNF800	ENSG00000150527	MIA2	protein_coding	2	1	2	NA	NA	NA	NA	27
ZNF800	ENSG00000150540	HNMT	protein_coding	2	2	2	NA	NA	NA	NA	20
ZNF800	ENSG00000150991	UBC	protein_coding	4	4	6	NA	NA	NA	NA	18
ZNF800	ENSG00000151224	MAT1A	protein_coding	1	1	1	NA	NA	NA	NA	9
ZNF800	ENSG00000151327	FAM177A1	protein_coding	1	1	1	NA	NA	NA	NA	21
ZNF800	ENSG00000151461	UPF2	protein_coding	1	2	2	NA	NA	NA	NA	30
ZNF800	ENSG00000151632	AKR1C2	protein_coding	2	2	2	NA	NA	NA	NA	14
ZNF800	ENSG00000151655	ITIH2	protein_coding	20	2	39	NA	NA	NA	NA	6
ZNF800	ENSG00000151718	WWC2	protein_coding	1	1	1	NA	NA	NA	NA	27
ZNF800	ENSG00000151914	DST	protein_coding	3	2	3	NA	NA	NA	NA	26
ZNF800	ENSG00000151923	TIAL1	protein_coding	2	1	2	NA	NA	NA	NA	26
ZNF800	ENSG00000152291	TGOLN2	protein_coding	3	2	5	NA	NA	NA	NA	31
ZNF800	ENSG00000152518	ZFP36L2	protein_coding	2	2	2	NA	NA	NA	NA	26
ZNF800	ENSG00000152558	TMEM123	protein_coding	2	1	2	NA	NA	NA	NA	28
ZNF800	ENSG00000152767	FARP1	protein_coding	13	2	18	NA	NA	NA	NA	23
ZNF800	ENSG00000152795	HNRNPDL	protein_coding	5	3	8	NA	NA	NA	NA	22
ZNF800	ENSG00000152818	UTRN	protein_coding	36	2	49	NA	NA	NA	NA	31
ZNF800	ENSG00000152952	PLOD2	protein_coding	6	2	8	NA	NA	NA	NA	20
ZNF800	ENSG00000153107	ANAPC1	protein_coding	1	1	1	NA	NA	NA	NA	30
ZNF800	ENSG00000153187	HNRNPU	protein_coding	9	4	20	NA	NA	NA	NA	31
ZNF800	ENSG00000153201	RANBP2	protein_coding	1	1	1	NA	NA	NA	NA	31
ZNF800	ENSG00000153250	RBMS1	protein_coding	1	2	2	NA	NA	NA	NA	29
ZNF800	ENSG00000153560	UBP1	protein_coding	1	1	1	NA	NA	NA	NA	32
ZNF800	ENSG00000153774	CFDP1	protein_coding	1	1	1	NA	NA	NA	NA	22
ZNF800	ENSG00000153786	ZDHHC7	protein_coding	1	2	2	NA	NA	NA	NA	24
ZNF800	ENSG00000153815	CMIP	protein_coding	2	2	3	NA	NA	NA	NA	23
ZNF800	ENSG00000153823	PID1	protein_coding	1	4	7	NA	NA	NA	NA	10
ZNF800	ENSG00000153827	TRIP12	protein_coding	1	1	1	NA	NA	NA	NA	31
ZNF800	ENSG00000153914	SREK1	protein_coding	1	1	1	NA	NA	NA	NA	31
ZNF800	ENSG00000154269	ENPP3	protein_coding	1	1	1	NA	NA	NA	-0.651	13
ZNF800	ENSG00000154639	CXADR	protein_coding	1	2	2	NA	NA	NA	NA	19
ZNF800	ENSG00000154945	ANKRD40	protein_coding	1	1	1	NA	NA	NA	NA	29
ZNF800	ENSG00000155090	KLF10	protein_coding	1	1	1	NA	NA	NA	NA	31
ZNF800	ENSG00000155093	PTPRN2	protein_coding	3	2	3	NA	NA	NA	NA	17
ZNF800	ENSG00000155368	DBI	protein_coding	1	1	1	NA	NA	NA	0.248	16
ZNF800	ENSG00000155506	LARP1	protein_coding	1	2	2	NA	NA	NA	NA	28
ZNF800	ENSG00000155660	PDIA4	protein_coding	9	4	19	NA	NA	NA	NA	23
ZNF800	ENSG00000156381	ANKRD9	protein_coding	1	3	3	NA	NA	NA	NA	12
ZNF800	ENSG00000156467	UQCRB	protein_coding	2	3	4	NA	NA	NA	NA	24
ZNF800	ENSG00000156482	RPL30	protein_coding	1	3	3	NA	NA	NA	-0.390	23
ZNF800	ENSG00000156508	EEF1A1	protein_coding	3	4	8	NA	NA	NA	-0.301	21
ZNF800	ENSG00000156639	ZFAND3	protein_coding	1	1	1	NA	NA	NA	NA	23
ZNF800	ENSG00000156711	MAPK13	protein_coding	1	1	1	NA	NA	NA	NA	20
ZNF800	ENSG00000156802	ATAD2	protein_coding	4	4	6	NA	NA	NA	NA	29
ZNF800	ENSG00000156976	EIF4A2	protein_coding	3	4	7	NA	NA	NA	-0.188	27
ZNF800	ENSG00000157106	SMG1	protein_coding	9	2	9	NA	NA	NA	NA	32
ZNF800	ENSG00000157110	RBPMS	protein_coding	1	2	2	NA	NA	NA	NA	11
ZNF800	ENSG00000157557	ETS2	protein_coding	1	1	1	NA	NA	NA	NA	23
ZNF800	ENSG00000157827	FMNL2	protein_coding	7	2	9	NA	NA	NA	NA	25
ZNF800	ENSG00000157985	AGAP1	protein_coding	1	2	2	NA	NA	NA	NA	22
ZNF800	ENSG00000158373	H2BC5	protein_coding	1	2	2	NA	NA	NA	NA	13
ZNF800	ENSG00000158417	EIF5B	protein_coding	3	1	3	NA	NA	NA	NA	16
ZNF800	ENSG00000158874	APOA2	protein_coding	3	2	4	NA	NA	NA	NA	10
ZNF800	ENSG00000159023	EPB41	protein_coding	1	1	1	NA	NA	NA	NA	31
ZNF800	ENSG00000159140	SON	protein_coding	5	3	10	NA	NA	NA	-0.112	32
ZNF800	ENSG00000159217	IGF2BP1	protein_coding	1	1	1	NA	NA	NA	NA	13
ZNF800	ENSG00000159335	PTMS	protein_coding	3	2	4	NA	NA	NA	NA	24
ZNF800	ENSG00000159399	HK2	protein_coding	2	1	2	NA	NA	NA	NA	25
ZNF800	ENSG00000160007	ARHGAP35	protein_coding	1	1	1	NA	NA	NA	NA	29
ZNF800	ENSG00000160208	RRP1B	protein_coding	1	2	2	NA	NA	NA	NA	26
ZNF800	ENSG00000160282	FTCD	protein_coding	3	2	3	NA	NA	NA	NA	10
ZNF800	ENSG00000160285	LSS	protein_coding	1	2	2	NA	NA	NA	NA	14
ZNF800	ENSG00000160293	VAV2	protein_coding	2	1	2	NA	NA	NA	NA	13
ZNF800	ENSG00000160294	MCM3AP	protein_coding	1	1	1	NA	NA	NA	-0.202	30
ZNF800	ENSG00000160633	SAFB	protein_coding	1	1	1	NA	NA	NA	NA	13
ZNF800	ENSG00000160691	SHC1	protein_coding	1	1	1	NA	NA	NA	NA	20
ZNF800	ENSG00000160752	FDPS	protein_coding	1	2	2	NA	NA	NA	NA	10
ZNF800	ENSG00000160789	LMNA	protein_coding	2	2	3	NA	NA	NA	NA	20
ZNF800	ENSG00000160862	AZGP1	protein_coding	1	1	1	NA	NA	NA	NA	12
ZNF800	ENSG00000160867	FGFR4	protein_coding	3	1	3	NA	NA	NA	NA	15
ZNF800	ENSG00000160957	RECQL4	protein_coding	1	1	1	NA	NA	NA	NA	18
ZNF800	ENSG00000161016	RPL8	protein_coding	2	2	3	NA	NA	NA	NA	28
ZNF800	ENSG00000161202	DVL3	protein_coding	1	1	1	NA	NA	NA	NA	21
ZNF800	ENSG00000161526	SAP30BP	protein_coding	1	1	1	NA	NA	NA	NA	20
ZNF800	ENSG00000161542	PRPSAP1	protein_coding	1	1	1	NA	NA	NA	NA	19
ZNF800	ENSG00000161547	SRSF2	protein_coding	2	3	4	NA	NA	NA	NA	22
ZNF800	ENSG00000161813	LARP4	protein_coding	1	2	2	NA	NA	NA	NA	30
ZNF800	ENSG00000161944	ASGR2	protein_coding	4	1	4	NA	NA	NA	NA	18
ZNF800	ENSG00000161960	EIF4A1	protein_coding	2	3	4	NA	NA	NA	NA	27
ZNF800	ENSG00000161970	RPL26	protein_coding	2	3	3	NA	NA	NA	NA	25
ZNF800	ENSG00000162194	LBHD1	protein_coding	1	1	1	NA	NA	NA	NA	16
ZNF800	ENSG00000162244	RPL29	protein_coding	1	1	1	NA	NA	NA	-0.324	28
ZNF800	ENSG00000162267	ITIH3	protein_coding	14	2	22	NA	NA	NA	NA	10
ZNF800	ENSG00000162337	LRP5	protein_coding	2	1	2	NA	NA	NA	NA	21
ZNF800	ENSG00000162383	SLC1A7	protein_coding	1	1	1	NA	NA	NA	NA	7
ZNF800	ENSG00000162402	USP24	protein_coding	2	2	3	NA	NA	NA	NA	30
ZNF800	ENSG00000162521	RBBP4	protein_coding	2	2	3	NA	NA	NA	NA	25
ZNF800	ENSG00000162545	CAMK2N1	protein_coding	1	2	2	NA	NA	NA	0.679	13
ZNF800	ENSG00000162599	NFIA	protein_coding	1	1	1	NA	NA	NA	NA	22
ZNF800	ENSG00000162669	HFM1	protein_coding	1	1	1	NA	NA	NA	NA	15
ZNF800	ENSG00000162869	PPP1R21	protein_coding	1	1	1	NA	NA	NA	NA	28
ZNF800	ENSG00000163046	ANKRD30BL	protein_coding	3	2	3	NA	NA	NA	NA	9
ZNF800	ENSG00000163161	ERCC3	protein_coding	1	1	1	NA	NA	NA	NA	22
ZNF800	ENSG00000163162	RNF149	protein_coding	1	1	1	NA	NA	NA	NA	17
ZNF800	ENSG00000163251	FZD5	protein_coding	1	1	1	NA	NA	NA	NA	26
ZNF800	ENSG00000163399	ATP1A1	protein_coding	6	2	11	NA	NA	NA	NA	22
ZNF800	ENSG00000163513	TGFBR2	protein_coding	2	2	4	NA	NA	NA	NA	31
ZNF800	ENSG00000163516	ANKZF1	protein_coding	3	2	4	NA	NA	NA	NA	13
ZNF800	ENSG00000163586	FABP1	protein_coding	4	2	7	NA	NA	NA	NA	11
ZNF800	ENSG00000163590	PPM1L	protein_coding	1	1	1	NA	NA	NA	NA	28
ZNF800	ENSG00000163631	ALB	protein_coding	15	2	35	NA	NA	NA	NA	12
ZNF800	ENSG00000163660	CCNL1	protein_coding	3	2	4	NA	NA	NA	NA	32
ZNF800	ENSG00000163714	U2SURP	protein_coding	2	2	2	NA	NA	NA	NA	28
ZNF800	ENSG00000163811	WDR43	protein_coding	2	3	4	NA	NA	NA	NA	30
ZNF800	ENSG00000163902	RPN1	protein_coding	2	1	2	NA	NA	NA	NA	15
ZNF800	ENSG00000163931	TKT	protein_coding	2	1	2	NA	NA	NA	NA	20
ZNF800	ENSG00000163938	GNL3	protein_coding	3	2	4	NA	NA	NA	NA	24
ZNF800	ENSG00000163956	LRPAP1	protein_coding	2	1	2	NA	NA	NA	NA	22
