RBP,mRNA_ID_with_RBP,geneName,geneType,clusterNum,totalClipExpNum,totalClipSiteNum,clusterID,chromosome,narrowStart,narrowEnd,broadStart,broadEnd,strand,clipExpNum,HepG2(shRNA),K562(shRNA),HepG2(CRISPR),K562(CRISPR),pancancerNum,cellline/tissue
ALYREF,ENSG00000138604,GLCE,protein_coding,11,6,14,ALYREF:CH40365,chr15,69196647,69196748,69196647,69196748.0,+,1.0,,,,,10.0,HeLa
ALYREF,ENSG00000138604,GLCE,protein_coding,11,6,14,ALYREF:CH40366,chr15,69200258,69200258,69200258,69200258.0,+,1.0,,,,,10.0,HEK293T
ALYREF,ENSG00000138604,GLCE,protein_coding,11,6,14,ALYREF:CH40367,chr15,69203184,69203184,69203184,69203184.0,+,1.0,,,,,10.0,HEK293T
ALYREF,ENSG00000138604,GLCE,protein_coding,11,6,14,ALYREF:CH40368,chr15,69226068,69226068,69226068,69226068.0,+,2.0,,,,,10.0,HEK293T
ALYREF,ENSG00000138604,GLCE,protein_coding,11,6,14,ALYREF:CH40369,chr15,69256078,69256204,69256078,69256204.0,+,2.0,,,,,10.0,"HEK293T,HeLa"
ALYREF,ENSG00000138604,GLCE,protein_coding,11,6,14,ALYREF:CH40370,chr15,69268724,69268763,69268724,69268763.0,+,1.0,,,,,10.0,HEK293T
ALYREF,ENSG00000138604,GLCE,protein_coding,11,6,14,ALYREF:CH40371,chr15,69269637,69269637,69269637,69269637.0,+,1.0,,,,,10.0,HEK293T
ALYREF,ENSG00000138604,GLCE,protein_coding,11,6,14,ALYREF:CH40372,chr15,69270992,69270992,69270992,69270992.0,+,1.0,,,,,10.0,HEK293T
ALYREF,ENSG00000138606,SHF,protein_coding,2,5,10,ALYREF:CH39068,chr15,45198580,45198658,45198580,45198658.0,-,5.0,,,,,11.0,HEK293T
ALYREF,ENSG00000138606,SHF,protein_coding,2,5,10,ALYREF:CH39069,chr15,45200387,45200427,45200387,45200427.0,-,3.0,,,,,11.0,HEK293T
ALYREF,ENSG00000138614,INTS14,protein_coding,5,8,22,ALYREF:CH40066,chr15,65578884,65579448,65578884,65579448.0,-,8.0,,,,,24.0,"HEK293T,HeLa"
ALYREF,ENSG00000138614,INTS14,protein_coding,5,8,22,ALYREF:CH40067,chr15,65591861,65591861,65591861,65591861.0,-,2.0,,,,,24.0,HEK293T
ALYREF,ENSG00000138614,INTS14,protein_coding,5,8,22,ALYREF:CH40068,chr15,65598449,65598449,65598449,65598449.0,-,2.0,,,,,24.0,HEK293T
ALYREF,ENSG00000138614,INTS14,protein_coding,5,8,22,ALYREF:CH40069,chr15,65599842,65599842,65599842,65599842.0,-,1.0,,,,,24.0,HEK293T
ALYREF,ENSG00000138614,INTS14,protein_coding,5,8,22,ALYREF:CH40070,chr15,65607097,65607265,65607097,65607265.0,-,4.0,,,,,24.0,"HEK293T,HeLa"
ALYREF,ENSG00000138617,PARP16,protein_coding,2,2,2,ALYREF:CH40020,chr15,65263262,65263262,65263262,65263262.0,-,1.0,,,,,14.0,HeLa
ALYREF,ENSG00000138617,PARP16,protein_coding,2,2,2,ALYREF:CH40021,chr15,65272187,65272187,65272187,65272187.0,-,1.0,,,,,14.0,HEK293T
ALYREF,ENSG00000138621,PPCDC,protein_coding,6,5,7,ALYREF:CH40789,chr15,75028331,75028331,75028331,75028331.0,+,1.0,,,,,27.0,HeLa
ALYREF,ENSG00000138621,PPCDC,protein_coding,6,5,7,ALYREF:CH40790,chr15,75046459,75046459,75046459,75046459.0,+,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000138621,PPCDC,protein_coding,6,5,7,ALYREF:CH40791,chr15,75047123,75047123,75047123,75047123.0,+,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000138621,PPCDC,protein_coding,6,5,7,ALYREF:CH40792,chr15,75049411,75049450,75049411,75049450.0,+,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000138621,PPCDC,protein_coding,6,5,7,ALYREF:CH40793,chr15,75050192,75050231,75050192,75050231.0,+,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000138621,PPCDC,protein_coding,6,5,7,ALYREF:CH40794,chr15,75060762,75060762,75060762,75060762.0,+,1.0,,,,,27.0,HEK293T
ALYREF,ENSG00000138623,SEMA7A,protein_coding,2,2,3,ALYREF:CH40690,chr15,74409414,74409442,74409414,74409442.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000138623,SEMA7A,protein_coding,2,2,3,ALYREF:CH40691,chr15,74423131,74423131,74423131,74423131.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000138629,UBL7,protein_coding,2,2,2,ALYREF:CH40692,chr15,74446140,74446140,74446140,74446140.0,-,1.0,,,,,30.0,HEK293T
ALYREF,ENSG00000138629,UBL7,protein_coding,2,2,2,ALYREF:CH40693,chr15,74448701,74448701,74448701,74448701.0,-,1.0,,,,,30.0,HEK293T
ALYREF,ENSG00000138639,ARHGAP24,protein_coding,7,6,8,ALYREF:CH90812,chr4,85475413,85475499,85475413,85475499.0,+,2.0,,,,,16.0,HeLa
ALYREF,ENSG00000138639,ARHGAP24,protein_coding,7,6,8,ALYREF:CH90813,chr4,85570577,85570577,85570577,85570577.0,+,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000138639,ARHGAP24,protein_coding,7,6,8,ALYREF:CH90814,chr4,85600626,85600626,85600626,85600626.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000138639,ARHGAP24,protein_coding,7,6,8,ALYREF:CH90815,chr4,85616934,85616934,85616934,85616934.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000138639,ARHGAP24,protein_coding,7,6,8,ALYREF:CH90816,chr4,85786970,85786970,85786970,85786970.0,+,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000138639,ARHGAP24,protein_coding,7,6,8,ALYREF:CH90817,chr4,85978343,85978343,85978343,85978343.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000138639,ARHGAP24,protein_coding,7,6,8,ALYREF:CH90818,chr4,85980139,85980139,85980139,85980139.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90938,chr4,88726744,88726856,88726744,88726856.0,-,2.0,,,,,18.0,HeLa
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90939,chr4,88727282,88727555,88727282,88727555.0,-,3.0,,,,,18.0,HeLa
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90940,chr4,88727910,88727910,88727910,88727910.0,-,1.0,,,,,18.0,HeLa
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90942,chr4,88728227,88728549,88728227,88728549.0,-,2.0,,,,,18.0,HeLa
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90943,chr4,88732891,88732891,88732891,88732891.0,-,1.0,,,,,18.0,HEK293T
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90945,chr4,88747763,88747802,88747763,88747802.0,-,1.0,,,,,18.0,HeLa
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90946,chr4,88749901,88749901,88749901,88749901.0,-,1.0,,,,,18.0,HeLa
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90947,chr4,88772314,88772314,88772314,88772314.0,-,1.0,,,,,18.0,HEK293T
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90948,chr4,88786349,88786349,88786349,88786349.0,-,2.0,,,,,18.0,HEK293T
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90949,chr4,88807324,88807324,88807324,88807324.0,-,1.0,,,,,18.0,HEK293T
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90950,chr4,88823081,88823124,88823081,88823124.0,-,2.0,,,,,18.0,HeLa
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90951,chr4,88835495,88835495,88835495,88835495.0,-,2.0,,,,,18.0,HEK293T
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90952,chr4,88888946,88888946,88888946,88888946.0,-,1.0,,,,,18.0,HEK293T
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90953,chr4,88938184,88938184,88938184,88938184.0,-,1.0,,,,,18.0,HeLa
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90954,chr4,88962492,88962492,88962492,88962492.0,-,2.0,,,,,18.0,HEK293T
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90955,chr4,88984585,88984585,88984585,88984585.0,-,1.0,,,,,18.0,HEK293T
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90956,chr4,88984859,88984859,88984859,88984859.0,-,2.0,,,,,18.0,HEK293T
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90957,chr4,88989671,88989671,88989671,88989671.0,-,1.0,,,,,18.0,HEK293T
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90958,chr4,88991058,88991113,88991058,88991113.0,-,2.0,,,,,18.0,HeLa
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90959,chr4,89008490,89008490,89008490,89008490.0,-,1.0,,,,,18.0,HEK293T
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90960,chr4,89020506,89020598,89020506,89020598.0,-,3.0,,,,,18.0,"HEK293T,HeLa"
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90961,chr4,89029506,89029556,89029506,89029556.0,-,4.0,,,,,18.0,"HEK293T,HeLa"
ALYREF,ENSG00000138640,FAM13A,protein_coding,23,8,46,ALYREF:CH90962,chr4,89056955,89057132,89056955,89057132.0,-,4.0,,,,,18.0,"HEK293T,HeLa"
ALYREF,ENSG00000138641,HERC3,protein_coding,6,5,6,ALYREF:CH90930,chr4,88597966,88597966,88597966,88597966.0,+,1.0,,,,,24.0,HEK293T
ALYREF,ENSG00000138641,HERC3,protein_coding,6,5,6,ALYREF:CH90931,chr4,88605847,88605886,88605847,88605886.0,+,1.0,,,,,24.0,HeLa
ALYREF,ENSG00000138641,HERC3,protein_coding,6,5,6,ALYREF:CH90932,chr4,88655892,88655892,88655892,88655892.0,+,1.0,,,,,24.0,HEK293T
ALYREF,ENSG00000138641,HERC3,protein_coding,6,5,6,ALYREF:CH90933,chr4,88662444,88662444,88662444,88662444.0,+,1.0,,,,,24.0,HeLa
ALYREF,ENSG00000138641,HERC3,protein_coding,6,5,6,ALYREF:CH90934,chr4,88667916,88667916,88667916,88667916.0,+,1.0,,,,,24.0,HEK293T
ALYREF,ENSG00000138641,HERC3,protein_coding,6,5,6,ALYREF:CH90935,chr4,88669892,88669892,88669892,88669892.0,+,1.0,,,,,24.0,HEK293T
ALYREF,ENSG00000138642,HERC6,protein_coding,1,1,1,ALYREF:CH90925,chr4,88403881,88403881,88403881,88403881.0,+,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000138653,NDST4,protein_coding,5,4,6,ALYREF:CH91456,chr4,114881171,114881171,114881171,114881171.0,-,1.0,,,,,10.0,HEK293T
ALYREF,ENSG00000138653,NDST4,protein_coding,5,4,6,ALYREF:CH91457,chr4,114921074,114921074,114921074,114921074.0,-,1.0,,,,,10.0,HEK293T
ALYREF,ENSG00000138653,NDST4,protein_coding,5,4,6,ALYREF:CH91458,chr4,114937431,114937431,114937431,114937431.0,-,2.0,,,,,10.0,HEK293T
ALYREF,ENSG00000138653,NDST4,protein_coding,5,4,6,ALYREF:CH91459,chr4,115053052,115053052,115053052,115053052.0,-,1.0,,,,,10.0,HEK293T
ALYREF,ENSG00000138653,NDST4,protein_coding,5,4,6,ALYREF:CH91460,chr4,115075625,115075625,115075625,115075625.0,-,1.0,,,,,10.0,HEK293T
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91387,chr4,112539436,112539527,112539436,112539527.0,-,3.0,,,,,19.0,"HEK293T,HeLa"
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91388,chr4,112539979,112540075,112539979,112540075.0,-,3.0,,,,,19.0,HeLa
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91389,chr4,112540873,112540912,112540873,112540912.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91390,chr4,112547308,112547395,112547308,112547395.0,-,3.0,,,,,19.0,HeLa
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91391,chr4,112548508,112548508,112548508,112548508.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91392,chr4,112552376,112552376,112552376,112552376.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91393,chr4,112553394,112553394,112553394,112553394.0,-,2.0,,,,,19.0,HEK293T
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91394,chr4,112560980,112560980,112560980,112560980.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91395,chr4,112563156,112563195,112563156,112563195.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91396,chr4,112581715,112581754,112581715,112581754.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91397,chr4,112585633,112585672,112585633,112585672.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91398,chr4,112587937,112587937,112587937,112587937.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91399,chr4,112588818,112588818,112588818,112588818.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91400,chr4,112591037,112591037,112591037,112591037.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91401,chr4,112617520,112617559,112617520,112617559.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91402,chr4,112617779,112617986,112617779,112617986.0,-,3.0,,,,,19.0,"HEK293T,HeLa"
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91403,chr4,112618261,112618553,112618261,112618553.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91404,chr4,112618757,112618927,112618757,112618927.0,-,2.0,,,,,19.0,"HEK293T,HeLa"
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91405,chr4,112619253,112619579,112619253,112619579.0,-,6.0,,,,,19.0,"HEK293T,HeLa"
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91406,chr4,112620034,112620127,112620034,112620127.0,-,6.0,,,,,19.0,"HEK293T,HeLa"
ALYREF,ENSG00000138658,ZGRF1,protein_coding,21,8,47,ALYREF:CH91407,chr4,112630356,112630356,112630356,112630356.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000138660,AP1AR,protein_coding,3,6,10,ALYREF:CH91378,chr4,112231926,112231926,112231926,112231926.0,+,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000138660,AP1AR,protein_coding,3,6,10,ALYREF:CH91379,chr4,112268343,112268542,112268343,112268542.0,+,3.0,,,,,19.0,HeLa
ALYREF,ENSG00000138660,AP1AR,protein_coding,3,6,10,ALYREF:CH91380,chr4,112269337,112269768,112269337,112269768.0,+,4.0,,,,,19.0,"HEK293T,HeLa"
ALYREF,ENSG00000138663,COPS4,protein_coding,5,5,6,ALYREF:CH90717,chr4,83035180,83035219,83035180,83035219.0,+,1.0,,,,,20.0,HeLa
ALYREF,ENSG00000138663,COPS4,protein_coding,5,5,6,ALYREF:CH90718,chr4,83049205,83049205,83049205,83049205.0,+,1.0,,,,,20.0,HeLa
ALYREF,ENSG00000138663,COPS4,protein_coding,5,5,6,ALYREF:CH90719,chr4,83066446,83066446,83066446,83066446.0,+,1.0,,,,,20.0,HEK293T
ALYREF,ENSG00000138663,COPS4,protein_coding,5,5,6,ALYREF:CH90720,chr4,83067276,83067276,83067276,83067276.0,+,1.0,,,,,20.0,HEK293T
ALYREF,ENSG00000138663,COPS4,protein_coding,5,5,6,ALYREF:CH90721,chr4,83075466,83075695,83075466,83075695.0,+,2.0,,,,,20.0,HeLa
ALYREF,ENSG00000138668,HNRNPD,protein_coding,11,9,42,ALYREF:CH90628,chr4,82353640,82354078,82353640,82354078.0,-,7.0,,,,,32.0,"HEK293T,HeLa"
ALYREF,ENSG00000138668,HNRNPD,protein_coding,11,9,42,ALYREF:CH90629,chr4,82355213,82355358,82355213,82355358.0,-,4.0,,,,,32.0,"HEK293T,HeLa"
ALYREF,ENSG00000138668,HNRNPD,protein_coding,11,9,42,ALYREF:CH90630,chr4,82356574,82356613,82356574,82356613.0,-,1.0,,,,,32.0,HeLa
ALYREF,ENSG00000138668,HNRNPD,protein_coding,11,9,42,ALYREF:CH90631,chr4,82356899,82356899,82356899,82356899.0,-,1.0,,,,,32.0,HeLa
ALYREF,ENSG00000138668,HNRNPD,protein_coding,11,9,42,ALYREF:CH90632,chr4,82357356,82357420,82357356,82357420.0,-,3.0,,,,,32.0,HeLa
ALYREF,ENSG00000138668,HNRNPD,protein_coding,11,9,42,ALYREF:CH90633,chr4,82358672,82358826,82358672,82358826.0,-,4.0,,,,,32.0,"HEK293T,HeLa"
ALYREF,ENSG00000138668,HNRNPD,protein_coding,11,9,42,ALYREF:CH90634,chr4,82359514,82359705,82359514,82359705.0,-,4.0,,,,,32.0,"HEK293T,HeLa"
ALYREF,ENSG00000138668,HNRNPD,protein_coding,11,9,42,ALYREF:CH90635,chr4,82364660,82364660,82364660,82364660.0,-,1.0,,,,,32.0,HEK293T
ALYREF,ENSG00000138668,HNRNPD,protein_coding,11,9,42,ALYREF:CH90636,chr4,82364907,82364907,82364907,82364907.0,-,1.0,,,,,32.0,HEK293T
ALYREF,ENSG00000138668,HNRNPD,protein_coding,11,9,42,ALYREF:CH90637,chr4,82371974,82371974,82371974,82371974.0,-,2.0,,,,,32.0,HEK293T
ALYREF,ENSG00000138668,HNRNPD,protein_coding,11,9,42,ALYREF:CH90638,chr4,82373634,82373898,82373634,82373898.0,-,8.0,,,,,32.0,"HEK293T,HeLa"
ALYREF,ENSG00000138670,RASGEF1B,protein_coding,4,4,4,ALYREF:CH90620,chr4,81427788,81427788,81427788,81427788.0,-,1.0,,,,,12.0,HEK293T
ALYREF,ENSG00000138670,RASGEF1B,protein_coding,4,4,4,ALYREF:CH90621,chr4,81455284,81455284,81455284,81455284.0,-,1.0,,,,,12.0,HEK293T
ALYREF,ENSG00000138670,RASGEF1B,protein_coding,4,4,4,ALYREF:CH90622,chr4,81459477,81459477,81459477,81459477.0,-,1.0,,,,,12.0,HEK293T
ALYREF,ENSG00000138670,RASGEF1B,protein_coding,4,4,4,ALYREF:CH90623,chr4,81594304,81594304,81594304,81594304.0,-,1.0,,,,,12.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90670,chr4,82818905,82819148,82818905,82819148.0,-,4.0,,,,,28.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90671,chr4,82824592,82824666,82824592,82824666.0,-,2.0,,,,,28.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90672,chr4,82827412,82827510,82827412,82827510.0,-,3.0,,,,,28.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90673,chr4,82831662,82831662,82831662,82831662.0,-,1.0,,,,,28.0,HEK293T
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90674,chr4,82840766,82840766,82840766,82840766.0,-,2.0,,,,,28.0,HEK293T
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90675,chr4,82842169,82842329,82842169,82842329.0,-,3.0,,,,,28.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90676,chr4,82842896,82842896,82842896,82842896.0,-,1.0,,,,,28.0,HEK293T
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90677,chr4,82844417,82844489,82844417,82844489.0,-,3.0,,,,,28.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90678,chr4,82848884,82848923,82848884,82848923.0,-,2.0,,,,,28.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90679,chr4,82851476,82851579,82851476,82851579.0,-,3.0,,,,,28.0,"HEK293T,HeLa"
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90680,chr4,82853631,82853687,82853631,82853687.0,-,2.0,,,,,28.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90681,chr4,82854929,82854968,82854929,82854968.0,-,1.0,,,,,28.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90682,chr4,82856995,82857100,82856995,82857100.0,-,3.0,,,,,28.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90683,chr4,82863318,82863357,82863318,82863357.0,-,1.0,,,,,28.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90684,chr4,82864481,82864598,82864481,82864598.0,-,3.0,,,,,28.0,"HEK293T,HeLa"
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90685,chr4,82866883,82866966,82866883,82866966.0,-,4.0,,,,,28.0,"HEK293T,HeLa"
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90686,chr4,82867199,82867310,82867199,82867310.0,-,4.0,,,,,28.0,"HEK293T,HeLa"
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90687,chr4,82870346,82870385,82870346,82870385.0,-,1.0,,,,,28.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90688,chr4,82872001,82872040,82872001,82872040.0,-,1.0,,,,,28.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90689,chr4,82874646,82874716,82874646,82874716.0,-,3.0,,,,,28.0,"HEK293T,HeLa"
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90690,chr4,82875749,82875828,82875749,82875828.0,-,2.0,,,,,28.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90691,chr4,82878799,82878838,82878799,82878838.0,-,2.0,,,,,28.0,"HEK293T,HeLa"
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90692,chr4,82891139,82891199,82891139,82891199.0,-,3.0,,,,,28.0,"HEK293T,HeLa"
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90693,chr4,82893585,82894054,82893585,82894054.0,-,8.0,,,,,28.0,"HEK293T,HeLa"
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90694,chr4,82894258,82894258,82894258,82894258.0,-,1.0,,,,,28.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90695,chr4,82894549,82894648,82894549,82894648.0,-,1.0,,,,,28.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90696,chr4,82895025,82895098,82895025,82895098.0,-,2.0,,,,,28.0,HEK293T
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90697,chr4,82895473,82895473,82895473,82895473.0,-,1.0,,,,,28.0,HEK293T
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90698,chr4,82895837,82895926,82895837,82895926.0,-,5.0,,,,,28.0,"HEK293T,HeLa"
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90699,chr4,82897587,82897587,82897587,82897587.0,-,1.0,,,,,28.0,HEK293T
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90700,chr4,82898135,82898174,82898135,82898174.0,-,1.0,,,,,28.0,HeLa
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90701,chr4,82898651,82898651,82898651,82898651.0,-,1.0,,,,,28.0,HEK293T
ALYREF,ENSG00000138674,SEC31A,protein_coding,33,8,98,ALYREF:CH90702,chr4,82900185,82900493,82900185,82900493.0,-,6.0,,,,,28.0,"HEK293T,HeLa"
ALYREF,ENSG00000138675,FGF5,protein_coding,1,2,2,ALYREF:CH90617,chr4,80267011,80267011,80267011,80267011.0,+,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000138678,GPAT3,protein_coding,2,4,5,ALYREF:CH90748,chr4,83536607,83536715,83536607,83536715.0,+,4.0,,,,,14.0,"HEK293T,HeLa"
ALYREF,ENSG00000138678,GPAT3,protein_coding,2,4,5,ALYREF:CH90750,chr4,83575886,83575886,83575886,83575886.0,+,1.0,,,,,14.0,HEK293T
ALYREF,ENSG00000138685,FGF2,protein_coding,2,1,2,ALYREF:CH91638,chr4,122826792,122826792,122826792,122826792.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000138685,FGF2,protein_coding,2,1,2,ALYREF:CH91639,chr4,122897849,122897849,122897849,122897849.0,+,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000138686,BBS7,protein_coding,6,5,11,ALYREF:CH91585,chr4,121825416,121825495,121825416,121825495.0,-,2.0,,,,,13.0,HEK293T
ALYREF,ENSG00000138686,BBS7,protein_coding,6,5,11,ALYREF:CH91586,chr4,121833390,121833390,121833390,121833390.0,-,1.0,,,,,13.0,HEK293T
ALYREF,ENSG00000138686,BBS7,protein_coding,6,5,11,ALYREF:CH91587,chr4,121835232,121835232,121835232,121835232.0,-,1.0,,,,,13.0,HEK293T
ALYREF,ENSG00000138686,BBS7,protein_coding,6,5,11,ALYREF:CH91588,chr4,121846786,121846786,121846786,121846786.0,-,2.0,,,,,13.0,HEK293T
ALYREF,ENSG00000138686,BBS7,protein_coding,6,5,11,ALYREF:CH91589,chr4,121859128,121859128,121859128,121859128.0,-,2.0,,,,,13.0,HEK293T
ALYREF,ENSG00000138686,BBS7,protein_coding,6,5,11,ALYREF:CH91590,chr4,121870311,121870392,121870311,121870392.0,-,2.0,,,,,13.0,HEK293T
ALYREF,ENSG00000138688,KIAA1109,protein_coding,45,10,118,ALYREF:CH91593,chr4,122152406,122152487,122152406,122152487.0,+,6.0,,,,,28.0,"HEK293T,HeLa"
ALYREF,ENSG00000138688,KIAA1109,protein_coding,45,10,118,ALYREF:CH91594,chr4,122173062,122173108,122173062,122173108.0,+,3.0,,,,,28.0,HeLa
