RBP,mRNA_ID_with_RBP,geneName,geneType,clusterNum,totalClipExpNum,totalClipSiteNum,clusterID,chromosome,narrowStart,narrowEnd,broadStart,broadEnd,strand,clipExpNum,HepG2(shRNA),K562(shRNA),HepG2(CRISPR),K562(CRISPR),pancancerNum,cellline/tissue
ALYREF,ENSG00000144320,LNPK,protein_coding,11,7,21,ALYREF:CH70446,chr2,175992284,175992323,175992284,175992323.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000144320,LNPK,protein_coding,11,7,21,ALYREF:CH70447,chr2,175995605,175995633,175995605,175995633.0,-,2.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144320,LNPK,protein_coding,11,7,21,ALYREF:CH70448,chr2,176001951,176001951,176001951,176001951.0,-,2.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144320,LNPK,protein_coding,11,7,21,ALYREF:CH70449,chr2,176002467,176002467,176002467,176002467.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144366,GULP1,protein_coding,6,2,7,ALYREF:CH70783,chr2,188383769,188383769,188383769,188383769.0,+,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144366,GULP1,protein_coding,6,2,7,ALYREF:CH70784,chr2,188392810,188392810,188392810,188392810.0,+,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144366,GULP1,protein_coding,6,2,7,ALYREF:CH70785,chr2,188434643,188434643,188434643,188434643.0,+,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144366,GULP1,protein_coding,6,2,7,ALYREF:CH70786,chr2,188515571,188515571,188515571,188515571.0,+,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144366,GULP1,protein_coding,6,2,7,ALYREF:CH70787,chr2,188549198,188549198,188549198,188549198.0,+,2.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144366,GULP1,protein_coding,6,2,7,ALYREF:CH70788,chr2,188594311,188594311,188594311,188594311.0,+,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144381,HSPD1,protein_coding,12,10,62,ALYREF:CH71044,chr2,197486653,197486886,197486653,197486886.0,-,8.0,,,,,22.0,"HEK293T,HeLa"
ALYREF,ENSG00000144381,HSPD1,protein_coding,12,10,62,ALYREF:CH71045,chr2,197488020,197488020,197488020,197488020.0,-,1.0,,,,,22.0,HeLa
ALYREF,ENSG00000144381,HSPD1,protein_coding,12,10,62,ALYREF:CH71046,chr2,197488314,197488441,197488314,197488441.0,-,7.0,,,,,22.0,"HEK293T,HeLa"
ALYREF,ENSG00000144381,HSPD1,protein_coding,12,10,62,ALYREF:CH71047,chr2,197488900,197489211,197488900,197489211.0,-,6.0,,,,,22.0,"HEK293T,HeLa"
ALYREF,ENSG00000144381,HSPD1,protein_coding,12,10,62,ALYREF:CH71048,chr2,197490224,197490299,197490224,197490299.0,-,3.0,,,,,22.0,"HEK293T,HeLa"
ALYREF,ENSG00000144381,HSPD1,protein_coding,12,10,62,ALYREF:CH71049,chr2,197492709,197492709,197492709,197492709.0,-,1.0,,,,,22.0,HEK293T
ALYREF,ENSG00000144381,HSPD1,protein_coding,12,10,62,ALYREF:CH71050,chr2,197493388,197493442,197493388,197493442.0,-,2.0,,,,,22.0,HeLa
ALYREF,ENSG00000144381,HSPD1,protein_coding,12,10,62,ALYREF:CH71051,chr2,197495042,197495248,197495042,197495248.0,-,3.0,,,,,22.0,HEK293T
ALYREF,ENSG00000144381,HSPD1,protein_coding,12,10,62,ALYREF:CH71052,chr2,197496427,197496427,197496427,197496427.0,-,1.0,,,,,22.0,HEK293T
ALYREF,ENSG00000144381,HSPD1,protein_coding,12,10,62,ALYREF:CH71053,chr2,197497182,197497394,197497182,197497394.0,-,7.0,,,,,22.0,"HEK293T,HeLa"
ALYREF,ENSG00000144381,HSPD1,protein_coding,12,10,62,ALYREF:CH71054,chr2,197498709,197498859,197498709,197498859.0,-,8.0,,,,,22.0,"HEK293T,HeLa"
ALYREF,ENSG00000144381,HSPD1,protein_coding,12,10,62,ALYREF:CH71055,chr2,197499835,197499835,197499835,197499835.0,-,1.0,,,,,22.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81224,chr3,3709261,3709261,3709261,3709261.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81225,chr3,3719266,3719266,3719266,3719266.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81226,chr3,3779569,3779569,3779569,3779569.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81227,chr3,3833773,3833773,3833773,3833773.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81228,chr3,3876833,3876833,3876833,3876833.0,-,1.0,,,,,15.0,HeLa
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81229,chr3,3995921,3995921,3995921,3995921.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81230,chr3,4054425,4054425,4054425,4054425.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81231,chr3,4062711,4062711,4062711,4062711.0,-,2.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81232,chr3,4101178,4101178,4101178,4101178.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81233,chr3,4142638,4142638,4142638,4142638.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81234,chr3,4168278,4168278,4168278,4168278.0,-,2.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81235,chr3,4203843,4203843,4203843,4203843.0,-,1.0,,,,,15.0,HeLa
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81236,chr3,4204440,4204440,4204440,4204440.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81237,chr3,4220578,4220578,4220578,4220578.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81238,chr3,4301113,4301113,4301113,4301113.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81239,chr3,4334947,4334947,4334947,4334947.0,-,2.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81240,chr3,4375419,4375419,4375419,4375419.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81241,chr3,4376092,4376092,4376092,4376092.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81242,chr3,4396958,4396958,4396958,4396958.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81243,chr3,4410898,4410937,4410898,4410937.0,-,1.0,,,,,15.0,HeLa
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81244,chr3,4429526,4429526,4429526,4429526.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81245,chr3,4430417,4430417,4430417,4430417.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81246,chr3,4452962,4453001,4452962,4453001.0,-,1.0,,,,,15.0,HeLa
ALYREF,ENSG00000144455,SUMF1,protein_coding,24,8,28,ALYREF:CH81247,chr3,4467024,4467120,4467024,4467120.0,-,2.0,,,,,15.0,HeLa
ALYREF,ENSG00000144524,COPS7B,protein_coding,8,8,9,ALYREF:CH72323,chr2,231786458,231786458,231786458,231786458.0,+,2.0,,,,,28.0,HEK293T
ALYREF,ENSG00000144524,COPS7B,protein_coding,8,8,9,ALYREF:CH72324,chr2,231788619,231788619,231788619,231788619.0,+,1.0,,,,,28.0,HEK293T
ALYREF,ENSG00000144524,COPS7B,protein_coding,8,8,9,ALYREF:CH72325,chr2,231790616,231790616,231790616,231790616.0,+,1.0,,,,,28.0,HEK293T
ALYREF,ENSG00000144524,COPS7B,protein_coding,8,8,9,ALYREF:CH72326,chr2,231796223,231796262,231796223,231796262.0,+,1.0,,,,,28.0,HeLa
ALYREF,ENSG00000144524,COPS7B,protein_coding,8,8,9,ALYREF:CH72327,chr2,231807726,231807726,231807726,231807726.0,+,1.0,,,,,28.0,HeLa
ALYREF,ENSG00000144524,COPS7B,protein_coding,8,8,9,ALYREF:CH72328,chr2,231808022,231808022,231808022,231808022.0,+,1.0,,,,,28.0,HeLa
ALYREF,ENSG00000144524,COPS7B,protein_coding,8,8,9,ALYREF:CH72329,chr2,231808269,231808269,231808269,231808269.0,+,1.0,,,,,28.0,HEK293T
ALYREF,ENSG00000144524,COPS7B,protein_coding,8,8,9,ALYREF:CH72330,chr2,231808598,231808637,231808598,231808637.0,+,1.0,,,,,28.0,HeLa
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81689,chr3,11556256,11556256,11556256,11556256.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81691,chr3,11556633,11556633,11556633,11556633.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81692,chr3,11556903,11556942,11556903,11556942.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81693,chr3,11557458,11557458,11557458,11557458.0,-,2.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81694,chr3,11558308,11558394,11558308,11558394.0,-,2.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81696,chr3,11565416,11565494,11565416,11565494.0,-,2.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81697,chr3,11565917,11565917,11565917,11565917.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81698,chr3,11591187,11591187,11591187,11591187.0,-,2.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81699,chr3,11601931,11601970,11601931,11601970.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81700,chr3,11619986,11619986,11619986,11619986.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81701,chr3,11628322,11628322,11628322,11628322.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81702,chr3,11628833,11628833,11628833,11628833.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81703,chr3,11630492,11630492,11630492,11630492.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81704,chr3,11631954,11631954,11631954,11631954.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81705,chr3,11643500,11643539,11643500,11643539.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81706,chr3,11643747,11643879,11643747,11643879.0,-,2.0,,,,,19.0,HeLa
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81707,chr3,11644191,11644191,11644191,11644191.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81708,chr3,11660720,11660720,11660720,11660720.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81709,chr3,11664854,11664854,11664854,11664854.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81710,chr3,11713199,11713199,11713199,11713199.0,-,1.0,,,,,19.0,HEK293T
ALYREF,ENSG00000144560,VGLL4,protein_coding,21,9,28,ALYREF:CH81711,chr3,11720732,11720732,11720732,11720732.0,-,1.0,,,,,19.0,HeLa
ALYREF,ENSG00000144566,RAB5A,protein_coding,10,7,23,ALYREF:CH82245,chr3,19947355,19947459,19947355,19947459.0,+,3.0,,,,,24.0,HeLa
ALYREF,ENSG00000144566,RAB5A,protein_coding,10,7,23,ALYREF:CH82246,chr3,19950869,19951001,19950869,19951001.0,+,2.0,,,,,24.0,HeLa
ALYREF,ENSG00000144566,RAB5A,protein_coding,10,7,23,ALYREF:CH82247,chr3,19963819,19963819,19963819,19963819.0,+,1.0,,,,,24.0,HEK293T
ALYREF,ENSG00000144566,RAB5A,protein_coding,10,7,23,ALYREF:CH82248,chr3,19964378,19964378,19964378,19964378.0,+,1.0,,,,,24.0,HEK293T
ALYREF,ENSG00000144566,RAB5A,protein_coding,10,7,23,ALYREF:CH82249,chr3,19965779,19965779,19965779,19965779.0,+,1.0,,,,,24.0,HeLa
ALYREF,ENSG00000144566,RAB5A,protein_coding,10,7,23,ALYREF:CH82250,chr3,19975663,19975716,19975663,19975716.0,+,2.0,,,,,24.0,HeLa
ALYREF,ENSG00000144566,RAB5A,protein_coding,10,7,23,ALYREF:CH82251,chr3,19981150,19981150,19981150,19981150.0,+,1.0,,,,,24.0,HEK293T
ALYREF,ENSG00000144566,RAB5A,protein_coding,10,7,23,ALYREF:CH82252,chr3,19981723,19981723,19981723,19981723.0,+,1.0,,,,,24.0,HEK293T
ALYREF,ENSG00000144566,RAB5A,protein_coding,10,7,23,ALYREF:CH82253,chr3,19984041,19984395,19984041,19984395.0,+,5.0,,,,,24.0,"HEK293T,HeLa"
ALYREF,ENSG00000144566,RAB5A,protein_coding,10,7,23,ALYREF:CH82254,chr3,19984727,19985042,19984727,19985042.0,+,4.0,,,,,24.0,HeLa
ALYREF,ENSG00000144597,EAF1,protein_coding,4,8,8,ALYREF:CH82089,chr3,15427632,15427681,15427632,15427681.0,+,2.0,,,,,14.0,HeLa
ALYREF,ENSG00000144597,EAF1,protein_coding,4,8,8,ALYREF:CH82090,chr3,15439345,15439345,15439345,15439345.0,+,1.0,,,,,14.0,HEK293T
ALYREF,ENSG00000144597,EAF1,protein_coding,4,8,8,ALYREF:CH82091,chr3,15440296,15440473,15440296,15440473.0,+,4.0,,,,,14.0,"HEK293T,HeLa"
ALYREF,ENSG00000144597,EAF1,protein_coding,4,8,8,ALYREF:CH82093,chr3,15440897,15440897,15440897,15440897.0,+,1.0,,,,,14.0,HEK293T
ALYREF,ENSG00000144645,OSBPL10,protein_coding,16,8,34,ALYREF:CH82491,chr3,31658351,31658351,31658351,31658351.0,-,1.0,,,,,15.0,HeLa
ALYREF,ENSG00000144645,OSBPL10,protein_coding,16,8,34,ALYREF:CH82492,chr3,31659196,31659196,31659196,31659196.0,-,1.0,,,,,15.0,HeLa
ALYREF,ENSG00000144645,OSBPL10,protein_coding,16,8,34,ALYREF:CH82493,chr3,31660926,31661223,31660926,31661223.0,-,4.0,,,,,15.0,HeLa
ALYREF,ENSG00000144645,OSBPL10,protein_coding,16,8,34,ALYREF:CH82494,chr3,31661633,31661633,31661633,31661633.0,-,1.0,,,,,15.0,HeLa
ALYREF,ENSG00000144645,OSBPL10,protein_coding,16,8,34,ALYREF:CH82495,chr3,31668715,31668754,31668715,31668754.0,-,1.0,,,,,15.0,HeLa
ALYREF,ENSG00000144645,OSBPL10,protein_coding,16,8,34,ALYREF:CH82496,chr3,31683838,31684064,31683838,31684064.0,-,2.0,,,,,15.0,HeLa
ALYREF,ENSG00000144645,OSBPL10,protein_coding,16,8,34,ALYREF:CH82497,chr3,31714554,31714554,31714554,31714554.0,-,2.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144645,OSBPL10,protein_coding,16,8,34,ALYREF:CH82498,chr3,31733237,31733362,31733237,31733362.0,-,3.0,,,,,15.0,HeLa
ALYREF,ENSG00000144645,OSBPL10,protein_coding,16,8,34,ALYREF:CH82499,chr3,31747951,31748091,31747951,31748091.0,-,2.0,,,,,15.0,HeLa
ALYREF,ENSG00000144645,OSBPL10,protein_coding,16,8,34,ALYREF:CH82500,chr3,31830105,31830207,31830105,31830207.0,-,4.0,,,,,15.0,"HEK293T,HeLa"
ALYREF,ENSG00000144645,OSBPL10,protein_coding,16,8,34,ALYREF:CH82501,chr3,31876430,31876482,31876430,31876482.0,-,2.0,,,,,15.0,HeLa
ALYREF,ENSG00000144645,OSBPL10,protein_coding,16,8,34,ALYREF:CH82502,chr3,31879698,31879761,31879698,31879761.0,-,2.0,,,,,15.0,HeLa
ALYREF,ENSG00000144645,OSBPL10,protein_coding,16,8,34,ALYREF:CH82503,chr3,31934530,31934530,31934530,31934530.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144645,OSBPL10,protein_coding,16,8,34,ALYREF:CH82504,chr3,31952615,31952615,31952615,31952615.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144645,OSBPL10,protein_coding,16,8,34,ALYREF:CH82505,chr3,31971615,31971615,31971615,31971615.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144645,OSBPL10,protein_coding,16,8,34,ALYREF:CH82506,chr3,31981060,31981267,31981060,31981267.0,-,4.0,,,,,15.0,HeLa
ALYREF,ENSG00000144655,CSRNP1,protein_coding,3,4,4,ALYREF:CH82793,chr3,39142438,39142477,39142438,39142477.0,-,1.0,,,,,21.0,HeLa
ALYREF,ENSG00000144655,CSRNP1,protein_coding,3,4,4,ALYREF:CH82794,chr3,39143346,39143385,39143346,39143385.0,-,1.0,,,,,21.0,HeLa
ALYREF,ENSG00000144655,CSRNP1,protein_coding,3,4,4,ALYREF:CH82795,chr3,39149370,39149370,39149370,39149370.0,-,2.0,,,,,21.0,HEK293T
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82689,chr3,37243334,37243530,37243334,37243530.0,+,7.0,,,,,25.0,"HEK293T,HeLa"
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82690,chr3,37243752,37243806,37243752,37243806.0,+,2.0,,,,,25.0,HEK293T
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82691,chr3,37251403,37251403,37251403,37251403.0,+,1.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82692,chr3,37275625,37275880,37275625,37275880.0,+,3.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82693,chr3,37276707,37276795,37276707,37276795.0,+,2.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82694,chr3,37277218,37277257,37277218,37277257.0,+,1.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82695,chr3,37282001,37282082,37282001,37282082.0,+,3.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82696,chr3,37296121,37296160,37296121,37296160.0,+,1.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82697,chr3,37298911,37298973,37298911,37298973.0,+,3.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82698,chr3,37302242,37302281,37302242,37302281.0,+,1.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82699,chr3,37306035,37306035,37306035,37306035.0,+,1.0,,,,,25.0,HEK293T
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82700,chr3,37310728,37310728,37310728,37310728.0,+,1.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82701,chr3,37319072,37319072,37319072,37319072.0,+,1.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82702,chr3,37321781,37321820,37321781,37321820.0,+,2.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82703,chr3,37323599,37323599,37323599,37323599.0,+,1.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82704,chr3,37323924,37324907,37323924,37324907.0,+,5.0,,,,,25.0,"HEK293T,HeLa"
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82705,chr3,37325116,37325672,37325116,37325672.0,+,2.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82706,chr3,37325980,37326548,37325980,37326548.0,+,4.0,,,,,25.0,"HEK293T,HeLa"
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82707,chr3,37326842,37327132,37326842,37327132.0,+,2.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82708,chr3,37327699,37327699,37327699,37327699.0,+,1.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82709,chr3,37328456,37328495,37328456,37328495.0,+,1.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82710,chr3,37328996,37329035,37328996,37329035.0,+,1.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82711,chr3,37335073,37335078,37335073,37335078.0,+,1.0,,,,,25.0,HeLa
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82712,chr3,37337702,37337702,37337702,37337702.0,+,1.0,,,,,25.0,HEK293T
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82713,chr3,37347191,37347240,37347191,37347240.0,+,3.0,,,,,25.0,"HEK293T,HeLa"
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82714,chr3,37356463,37356463,37356463,37356463.0,+,1.0,,,,,25.0,HEK293T
ALYREF,ENSG00000144674,GOLGA4,protein_coding,27,9,74,ALYREF:CH82715,chr3,37366174,37366653,37366174,37366653.0,+,4.0,,,,,25.0,HeLa
ALYREF,ENSG00000144677,CTDSPL,protein_coding,7,6,10,ALYREF:CH82721,chr3,37869395,37869395,37869395,37869395.0,+,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144677,CTDSPL,protein_coding,7,6,10,ALYREF:CH82722,chr3,37889427,37889427,37889427,37889427.0,+,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144677,CTDSPL,protein_coding,7,6,10,ALYREF:CH82723,chr3,37947110,37947149,37947110,37947149.0,+,1.0,,,,,15.0,HeLa
ALYREF,ENSG00000144677,CTDSPL,protein_coding,7,6,10,ALYREF:CH82724,chr3,37961737,37961737,37961737,37961737.0,+,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000144677,CTDSPL,protein_coding,7,6,10,ALYREF:CH82725,chr3,37964571,37964571,37964571,37964571.0,+,1.0,,,,,15.0,HeLa
ALYREF,ENSG00000144677,CTDSPL,protein_coding,7,6,10,ALYREF:CH82726,chr3,37980769,37980769,37980769,37980769.0,+,1.0,,,,,15.0,HeLa
ALYREF,ENSG00000144677,CTDSPL,protein_coding,7,6,10,ALYREF:CH82727,chr3,37984221,37984407,37984221,37984407.0,+,4.0,,,,,15.0,HeLa
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81794,chr3,12897307,12897307,12897307,12897307.0,-,2.0,,,,,21.0,HEK293T
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81795,chr3,12897937,12897937,12897937,12897937.0,-,2.0,,,,,21.0,HEK293T
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81796,chr3,12898249,12898249,12898249,12898249.0,-,2.0,,,,,21.0,HEK293T
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81797,chr3,12898645,12898830,12898645,12898830.0,-,3.0,,,,,21.0,"HEK293T,HeLa"
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81798,chr3,12899218,12899218,12899218,12899218.0,-,1.0,,,,,21.0,HEK293T
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81799,chr3,12899644,12899710,12899644,12899710.0,-,3.0,,,,,21.0,HEK293T
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81800,chr3,12901328,12901328,12901328,12901328.0,-,1.0,,,,,21.0,HEK293T
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81801,chr3,12902486,12902486,12902486,12902486.0,-,1.0,,,,,21.0,HeLa
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81802,chr3,12907285,12907395,12907285,12907395.0,-,4.0,,,,,21.0,HEK293T
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81803,chr3,12922203,12922203,12922203,12922203.0,-,1.0,,,,,21.0,HEK293T
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81804,chr3,12924679,12924679,12924679,12924679.0,-,1.0,,,,,21.0,HEK293T
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81805,chr3,12934505,12934505,12934505,12934505.0,-,1.0,,,,,21.0,HEK293T
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81806,chr3,12935562,12935629,12935562,12935629.0,-,2.0,,,,,21.0,HeLa
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81807,chr3,12936070,12936109,12936070,12936109.0,-,1.0,,,,,21.0,HeLa
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81808,chr3,12936350,12936650,12936350,12936650.0,-,7.0,,,,,21.0,"HEK293T,HeLa"
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81809,chr3,12944333,12944333,12944333,12944333.0,-,1.0,,,,,21.0,HEK293T
ALYREF,ENSG00000144711,IQSEC1,protein_coding,39,10,64,ALYREF:CH81810,chr3,12948871,12948871,12948871,12948871.0,-,2.0,,,,,21.0,HEK293T
